fecha;latitud;longitud;precipitacion_mm;fuente
31/10/2023;-31;-59;121.1;NOAA PSL (ejemplo)
30/11/2023;-31;-59;33.4;NOAA PSL (ejemplo)
31/12/2023;-31;-59;119.9;NOAA PSL (ejemplo)
31/1/2020;-31;-58;205.5;NOAA PSL (ejemplo)
29/2/2020;-31;-58;115.1;NOAA PSL (ejemplo)
31/3/2020;-31;-58;87.6;NOAA PSL (ejemplo)
30/4/2020;-31;-58;93.4;NOAA PSL (ejemplo)
31/5/2020;-31;-58;60.5;NOAA PSL (ejemplo)
30/6/2020;-31;-58;60.8;NOAA PSL (ejemplo)
31/7/2020;-31;-58;66.5;NOAA PSL (ejemplo)
31/8/2020;-31;-58;3.7;NOAA PSL (ejemplo)
30/9/2020;-31;-58;70.8;NOAA PSL (ejemplo)
31/10/2020;-31;-58;119.1;NOAA PSL (ejemplo)
30/11/2020;-31;-58;39.6;NOAA PSL (ejemplo)
31/12/2020;-31;-58;176;NOAA PSL (ejemplo)
31/1/2021;-31;-58;140.5;NOAA PSL (ejemplo)
28/2/2021;-31;-58;177.5;NOAA PSL (ejemplo)
31/3/2021;-31;-58;97.1;NOAA PSL (ejemplo)
30/4/2021;-31;-58;168.7;NOAA PSL (ejemplo)
31/5/2021;-31;-58;60.4;NOAA PSL (ejemplo)
30/6/2021;-31;-58;144.5;NOAA PSL (ejemplo)
31/7/2021;-31;-58;93.6;NOAA PSL (ejemplo)
31/8/2021;-31;-58;101.7;NOAA PSL (ejemplo)
30/9/2021;-31;-58;11.2;NOAA PSL (ejemplo)
31/10/2021;-31;-58;29.3;NOAA PSL (ejemplo)
30/11/2021;-31;-58;114.9;NOAA PSL (ejemplo)
31/12/2021;-31;-58;52.6;NOAA PSL (ejemplo)
31/1/2022;-31;-58;138.2;NOAA PSL (ejemplo)
28/2/2022;-31;-58;57.6;NOAA PSL (ejemplo)
31/3/2022;-31;-58;172.4;NOAA PSL (ejemplo)
30/4/2022;-31;-58;64.4;NOAA PSL (ejemplo)
31/5/2022;-31;-58;142.6;NOAA PSL (ejemplo)
30/6/2022;-31;-58;131.3;NOAA PSL (ejemplo)
31/7/2022;-31;-58;50.2;NOAA PSL (ejemplo)
31/8/2022;-31;-58;103.1;NOAA PSL (ejemplo)
30/9/2022;-31;-58;83;NOAA PSL (ejemplo)
31/10/2022;-31;-58;47.1;NOAA PSL (ejemplo)
30/11/2022;-31;-58;34.6;NOAA PSL (ejemplo)
31/12/2022;-31;-58;1.9;NOAA PSL (ejemplo)
31/1/2023;-31;-58;132.5;NOAA PSL (ejemplo)
28/2/2023;-31;-58;47.7;NOAA PSL (ejemplo)
31/3/2023;-31;-58;134.8;NOAA PSL (ejemplo)
30/4/2023;-31;-58;112.8;NOAA PSL (ejemplo)
31/5/2023;-31;-58;149;NOAA PSL (ejemplo)
30/6/2023;-31;-58;84.9;NOAA PSL (ejemplo)
31/7/2023;-31;-58;68.5;NOAA PSL (ejemplo)
31/8/2023;-31;-58;110.6;NOAA PSL (ejemplo)
30/9/2023;-31;-58;86.8;NOAA PSL (ejemplo)
31/10/2023;-31;-58;89.8;NOAA PSL (ejemplo)
30/11/2023;-31;-58;108.5;NOAA PSL (ejemplo)
31/12/2023;-31;-58;23.2;NOAA PSL (ejemplo)
31/1/2020;-30;-65;152.8;NOAA PSL (ejemplo)
29/2/2020;-30;-65;156.6;NOAA PSL (ejemplo)
31/3/2020;-30;-65;79.2;NOAA PSL (ejemplo)
30/4/2020;-30;-65;113.8;NOAA PSL (ejemplo)
31/5/2020;-30;-65;113;NOAA PSL (ejemplo)
30/6/2020;-30;-65;93.3;NOAA PSL (ejemplo)
31/7/2020;-30;-65;101.7;NOAA PSL (ejemplo)
31/8/2020;-30;-65;145.6;NOAA PSL (ejemplo)
30/9/2020;-30;-65;124.1;NOAA PSL (ejemplo)
31/10/2020;-30;-65;8.4;NOAA PSL (ejemplo)
30/11/2020;-30;-65;116.1;NOAA PSL (ejemplo)
31/12/2020;-30;-65;166.4;NOAA PSL (ejemplo)
31/1/2021;-30;-65;134.3;NOAA PSL (ejemplo)
28/2/2021;-30;-65;180.5;NOAA PSL (ejemplo)
31/3/2021;-30;-65;230.6;NOAA PSL (ejemplo)
30/4/2021;-30;-65;177.2;NOAA PSL (ejemplo)
31/5/2021;-30;-65;127.5;NOAA PSL (ejemplo)
30/6/2021;-30;-65;152.3;NOAA PSL (ejemplo)
31/7/2021;-30;-65;92.2;NOAA PSL (ejemplo)
31/8/2021;-30;-65;75.2;NOAA PSL (ejemplo)
30/9/2021;-30;-65;52.4;NOAA PSL (ejemplo)
31/10/2021;-30;-65;152.2;NOAA PSL (ejemplo)
30/11/2021;-30;-65;44.1;NOAA PSL (ejemplo)
31/12/2021;-30;-65;176.6;NOAA PSL (ejemplo)
31/1/2022;-30;-65;140;NOAA PSL (ejemplo)
28/2/2022;-30;-65;56;NOAA PSL (ejemplo)
31/3/2022;-30;-65;148.4;NOAA PSL (ejemplo)
30/4/2022;-30;-65;21;NOAA PSL (ejemplo)
31/5/2022;-30;-65;146.3;NOAA PSL (ejemplo)
30/6/2022;-30;-65;144.3;NOAA PSL (ejemplo)
31/7/2022;-30;-65;55.4;NOAA PSL (ejemplo)
31/8/2022;-30;-65;80.2;NOAA PSL (ejemplo)
30/9/2022;-30;-65;167.7;NOAA PSL (ejemplo)
31/10/2022;-30;-65;48.7;NOAA PSL (ejemplo)
30/11/2022;-30;-65;32.1;NOAA PSL (ejemplo)
31/12/2022;-30;-65;174.1;NOAA PSL (ejemplo)
31/1/2023;-30;-65;213.1;NOAA PSL (ejemplo)
28/2/2023;-30;-65;126.2;NOAA PSL (ejemplo)
31/3/2023;-30;-65;180.6;NOAA PSL (ejemplo)
30/4/2023;-30;-65;193.1;NOAA PSL (ejemplo)
31/5/2023;-30;-65;77.9;NOAA PSL (ejemplo)
30/6/2023;-30;-65;75.7;NOAA PSL (ejemplo)
31/7/2023;-30;-65;146.5;NOAA PSL (ejemplo)
31/8/2023;-30;-65;158.3;NOAA PSL (ejemplo)
30/9/2023;-30;-65;98.1;NOAA PSL (ejemplo)
31/10/2023;-30;-65;30;NOAA PSL (ejemplo)
30/11/2023;-30;-65;184.4;NOAA PSL (ejemplo)
31/12/2023;-30;-65;73.5;NOAA PSL (ejemplo)
31/1/2020;-30;-64;98.2;NOAA PSL (ejemplo)
29/2/2020;-30;-64;143.1;NOAA PSL (ejemplo)
31/3/2020;-30;-64;207.7;NOAA PSL (ejemplo)
30/4/2020;-30;-64;168.7;NOAA PSL (ejemplo)
31/5/2020;-30;-64;135.7;NOAA PSL (ejemplo)
30/6/2020;-30;-64;123.2;NOAA PSL (ejemplo)
31/7/2020;-30;-64;87.2;NOAA PSL (ejemplo)
31/8/2020;-30;-64;101.9;NOAA PSL (ejemplo)
30/9/2020;-30;-64;0;NOAA PSL (ejemplo)
31/10/2020;-30;-64;59.2;NOAA PSL (ejemplo)
30/11/2020;-30;-64;97.1;NOAA PSL (ejemplo)
31/12/2020;-30;-64;42.4;NOAA PSL (ejemplo)
31/1/2021;-30;-64;134.3;NOAA PSL (ejemplo)
28/2/2021;-30;-64;115.8;NOAA PSL (ejemplo)
31/3/2021;-30;-64;217.8;NOAA PSL (ejemplo)
30/4/2021;-30;-64;204.6;NOAA PSL (ejemplo)
31/5/2021;-30;-64;91.7;NOAA PSL (ejemplo)
30/6/2021;-30;-64;92.5;NOAA PSL (ejemplo)
31/7/2021;-30;-64;81.3;NOAA PSL (ejemplo)
31/8/2021;-30;-64;51.4;NOAA PSL (ejemplo)
30/9/2021;-30;-64;79.8;NOAA PSL (ejemplo)
31/10/2021;-30;-64;36.1;NOAA PSL (ejemplo)
30/11/2021;-30;-64;28.5;NOAA PSL (ejemplo)
31/12/2021;-30;-64;131.1;NOAA PSL (ejemplo)
31/1/2022;-30;-64;146.5;NOAA PSL (ejemplo)
28/2/2022;-30;-64;85.8;NOAA PSL (ejemplo)
31/3/2022;-30;-64;174.8;NOAA PSL (ejemplo)
30/4/2022;-30;-64;94.4;NOAA PSL (ejemplo)
31/5/2022;-30;-64;127.7;NOAA PSL (ejemplo)
30/6/2022;-30;-64;141;NOAA PSL (ejemplo)
31/7/2022;-30;-64;83.3;NOAA PSL (ejemplo)
31/8/2022;-30;-64;96.8;NOAA PSL (ejemplo)
30/9/2022;-30;-64;44.2;NOAA PSL (ejemplo)
31/10/2022;-30;-64;64.2;NOAA PSL (ejemplo)
30/11/2022;-30;-64;74.7;NOAA PSL (ejemplo)
31/12/2022;-30;-64;62.7;NOAA PSL (ejemplo)
31/1/2023;-30;-64;106.2;NOAA PSL (ejemplo)
28/2/2023;-30;-64;48.5;NOAA PSL (ejemplo)
31/3/2023;-30;-64;105.4;NOAA PSL (ejemplo)
30/4/2023;-30;-64;111.7;NOAA PSL (ejemplo)
31/5/2023;-30;-64;102.2;NOAA PSL (ejemplo)
30/6/2023;-30;-64;87.9;NOAA PSL (ejemplo)
31/7/2023;-30;-64;81.9;NOAA PSL (ejemplo)
31/8/2023;-30;-64;98;NOAA PSL (ejemplo)
30/9/2023;-30;-64;113.7;NOAA PSL (ejemplo)
31/10/2023;-30;-64;41.5;NOAA PSL (ejemplo)
30/11/2023;-30;-64;24.8;NOAA PSL (ejemplo)
31/12/2023;-30;-64;47.9;NOAA PSL (ejemplo)
31/1/2020;-30;-63;90.6;NOAA PSL (ejemplo)
29/2/2020;-30;-63;108.4;NOAA PSL (ejemplo)
31/3/2020;-30;-63;91.5;NOAA PSL (ejemplo)
30/4/2020;-30;-63;61.2;NOAA PSL (ejemplo)
31/5/2020;-30;-63;92.2;NOAA PSL (ejemplo)
30/6/2020;-30;-63;109.1;NOAA PSL (ejemplo)
31/7/2020;-30;-63;114.8;NOAA PSL (ejemplo)
31/8/2020;-30;-63;46.1;NOAA PSL (ejemplo)
30/9/2020;-30;-63;49.4;NOAA PSL (ejemplo)
31/10/2020;-30;-63;27.7;NOAA PSL (ejemplo)
30/11/2020;-30;-63;83.4;NOAA PSL (ejemplo)
31/12/2020;-30;-63;57.6;NOAA PSL (ejemplo)
31/1/2021;-30;-63;143.7;NOAA PSL (ejemplo)
28/2/2021;-30;-63;36.7;NOAA PSL (ejemplo)
31/3/2021;-30;-63;112;NOAA PSL (ejemplo)
30/4/2021;-30;-63;141;NOAA PSL (ejemplo)
31/5/2021;-30;-63;124.2;NOAA PSL (ejemplo)
30/6/2021;-30;-63;234.7;NOAA PSL (ejemplo)
31/7/2021;-30;-63;102.5;NOAA PSL (ejemplo)
31/8/2021;-30;-63;23.8;NOAA PSL (ejemplo)
30/9/2021;-30;-63;65.2;NOAA PSL (ejemplo)
31/10/2021;-30;-63;0;NOAA PSL (ejemplo)
30/11/2021;-30;-63;81;NOAA PSL (ejemplo)
31/12/2021;-30;-63;58.3;NOAA PSL (ejemplo)
31/1/2022;-30;-63;160.8;NOAA PSL (ejemplo)
28/2/2022;-30;-63;98.5;NOAA PSL (ejemplo)
31/3/2022;-30;-63;124.2;NOAA PSL (ejemplo)
30/4/2022;-30;-63;94.2;NOAA PSL (ejemplo)
31/5/2022;-30;-63;201.9;NOAA PSL (ejemplo)
30/6/2022;-30;-63;83.9;NOAA PSL (ejemplo)
31/7/2022;-30;-63;176.6;NOAA PSL (ejemplo)
31/8/2022;-30;-63;114.7;NOAA PSL (ejemplo)
30/9/2022;-30;-63;94.1;NOAA PSL (ejemplo)
31/10/2022;-30;-63;92.5;NOAA PSL (ejemplo)
30/11/2022;-30;-63;104.7;NOAA PSL (ejemplo)
31/12/2022;-30;-63;3.6;NOAA PSL (ejemplo)
31/1/2023;-30;-63;101.1;NOAA PSL (ejemplo)
28/2/2023;-30;-63;168.2;NOAA PSL (ejemplo)
31/3/2023;-30;-63;127.6;NOAA PSL (ejemplo)
30/4/2023;-30;-63;55.7;NOAA PSL (ejemplo)
31/5/2023;-30;-63;112.4;NOAA PSL (ejemplo)
30/6/2023;-30;-63;185.2;NOAA PSL (ejemplo)
31/7/2023;-30;-63;147.3;NOAA PSL (ejemplo)
31/8/2023;-30;-63;70.9;NOAA PSL (ejemplo)
30/9/2023;-30;-63;117.6;NOAA PSL (ejemplo)
31/10/2023;-30;-63;55.7;NOAA PSL (ejemplo)
30/11/2023;-30;-63;0;NOAA PSL (ejemplo)
31/12/2023;-30;-63;53.8;NOAA PSL (ejemplo)
31/1/2020;-30;-62;193.1;NOAA PSL (ejemplo)
29/2/2020;-30;-62;112.3;NOAA PSL (ejemplo)
31/3/2020;-30;-62;117.8;NOAA PSL (ejemplo)
30/4/2020;-30;-62;111;NOAA PSL (ejemplo)
31/5/2020;-30;-62;210.2;NOAA PSL (ejemplo)
30/6/2020;-30;-62;181.3;NOAA PSL (ejemplo)
31/7/2020;-30;-62;195.9;NOAA PSL (ejemplo)
31/8/2020;-30;-62;66.1;NOAA PSL (ejemplo)
30/9/2020;-30;-62;84.8;NOAA PSL (ejemplo)
31/10/2020;-30;-62;0;NOAA PSL (ejemplo)
30/11/2020;-30;-62;158.8;NOAA PSL (ejemplo)
31/12/2020;-30;-62;41.6;NOAA PSL (ejemplo)
31/1/2021;-30;-62;125.8;NOAA PSL (ejemplo)
28/2/2021;-30;-62;71.1;NOAA PSL (ejemplo)
31/3/2021;-30;-62;100.6;NOAA PSL (ejemplo)
30/4/2021;-30;-62;84.1;NOAA PSL (ejemplo)
31/5/2021;-30;-62;84.6;NOAA PSL (ejemplo)
30/6/2021;-30;-62;73;NOAA PSL (ejemplo)
31/7/2021;-30;-62;57.6;NOAA PSL (ejemplo)
31/8/2021;-30;-62;115.7;NOAA PSL (ejemplo)
30/9/2021;-30;-62;14.8;NOAA PSL (ejemplo)
31/10/2021;-30;-62;85;NOAA PSL (ejemplo)
30/11/2021;-30;-62;145.9;NOAA PSL (ejemplo)
31/12/2021;-30;-62;74.3;NOAA PSL (ejemplo)
31/1/2022;-30;-62;79.1;NOAA PSL (ejemplo)
28/2/2022;-30;-62;114.5;NOAA PSL (ejemplo)
31/3/2022;-30;-62;189;NOAA PSL (ejemplo)
30/4/2022;-30;-62;135.7;NOAA PSL (ejemplo)
31/5/2022;-30;-62;88.4;NOAA PSL (ejemplo)
30/6/2022;-30;-62;124.2;NOAA PSL (ejemplo)
31/7/2022;-30;-62;29.9;NOAA PSL (ejemplo)
31/8/2022;-30;-62;108.1;NOAA PSL (ejemplo)
30/9/2022;-30;-62;90.4;NOAA PSL (ejemplo)
31/10/2022;-30;-62;58.6;NOAA PSL (ejemplo)
30/11/2022;-30;-62;43.1;NOAA PSL (ejemplo)
31/12/2022;-30;-62;55.7;NOAA PSL (ejemplo)
31/1/2023;-30;-62;141.7;NOAA PSL (ejemplo)
28/2/2023;-30;-62;187.4;NOAA PSL (ejemplo)
31/3/2023;-30;-62;98.1;NOAA PSL (ejemplo)
30/4/2023;-30;-62;148.9;NOAA PSL (ejemplo)
31/5/2023;-30;-62;10.6;NOAA PSL (ejemplo)
30/6/2023;-30;-62;70.8;NOAA PSL (ejemplo)
31/7/2023;-30;-62;83.4;NOAA PSL (ejemplo)
31/8/2023;-30;-62;28.5;NOAA PSL (ejemplo)
30/9/2023;-30;-62;23.2;NOAA PSL (ejemplo)
31/10/2023;-30;-62;40.6;NOAA PSL (ejemplo)
30/11/2023;-30;-62;99.6;NOAA PSL (ejemplo)
31/12/2023;-30;-62;90.6;NOAA PSL (ejemplo)
31/1/2020;-30;-61;3.1;NOAA PSL (ejemplo)
29/2/2020;-30;-61;19.9;NOAA PSL (ejemplo)
31/3/2020;-30;-61;99.7;NOAA PSL (ejemplo)
30/4/2020;-30;-61;148.9;NOAA PSL (ejemplo)
31/5/2020;-30;-61;0;NOAA PSL (ejemplo)
30/6/2020;-30;-61;75;NOAA PSL (ejemplo)
31/7/2020;-30;-61;58.7;NOAA PSL (ejemplo)
31/8/2020;-30;-61;143.4;NOAA PSL (ejemplo)
30/9/2020;-30;-61;50.7;NOAA PSL (ejemplo)
31/10/2020;-30;-61;93.2;NOAA PSL (ejemplo)
30/11/2020;-30;-61;92.1;NOAA PSL (ejemplo)
31/12/2020;-30;-61;0;NOAA PSL (ejemplo)
31/1/2021;-30;-61;153.4;NOAA PSL (ejemplo)
28/2/2021;-30;-61;136.8;NOAA PSL (ejemplo)
31/3/2021;-30;-61;155.4;NOAA PSL (ejemplo)
30/4/2021;-30;-61;322.3;NOAA PSL (ejemplo)
31/5/2021;-30;-61;10.8;NOAA PSL (ejemplo)
30/6/2021;-30;-61;186.2;NOAA PSL (ejemplo)
31/7/2021;-30;-61;70.6;NOAA PSL (ejemplo)
31/8/2021;-30;-61;88.4;NOAA PSL (ejemplo)
30/9/2021;-30;-61;67.7;NOAA PSL (ejemplo)
31/10/2021;-30;-61;52.8;NOAA PSL (ejemplo)
30/11/2021;-30;-61;56.5;NOAA PSL (ejemplo)
31/12/2021;-30;-61;116.5;NOAA PSL (ejemplo)
31/1/2022;-30;-61;39.1;NOAA PSL (ejemplo)
28/2/2022;-30;-61;163.5;NOAA PSL (ejemplo)
31/3/2022;-30;-61;109.2;NOAA PSL (ejemplo)
30/4/2022;-30;-61;69.5;NOAA PSL (ejemplo)
31/5/2022;-30;-61;92.5;NOAA PSL (ejemplo)
30/6/2022;-30;-61;162.9;NOAA PSL (ejemplo)
31/7/2022;-30;-61;58.2;NOAA PSL (ejemplo)
31/8/2022;-30;-61;91.9;NOAA PSL (ejemplo)
30/9/2022;-30;-61;33.5;NOAA PSL (ejemplo)
31/10/2022;-30;-61;111.9;NOAA PSL (ejemplo)
30/11/2022;-30;-61;119.3;NOAA PSL (ejemplo)
31/12/2022;-30;-61;192.4;NOAA PSL (ejemplo)
31/1/2023;-30;-61;106.2;NOAA PSL (ejemplo)
28/2/2023;-30;-61;159.4;NOAA PSL (ejemplo)
31/3/2023;-30;-61;134.9;NOAA PSL (ejemplo)
30/4/2023;-30;-61;190.8;NOAA PSL (ejemplo)
31/5/2023;-30;-61;79.1;NOAA PSL (ejemplo)
30/6/2023;-30;-61;137.3;NOAA PSL (ejemplo)
31/7/2023;-30;-61;75.3;NOAA PSL (ejemplo)
31/8/2023;-30;-61;70.8;NOAA PSL (ejemplo)
30/9/2023;-30;-61;74.6;NOAA PSL (ejemplo)
31/10/2023;-30;-61;86.6;NOAA PSL (ejemplo)
30/11/2023;-30;-61;79.2;NOAA PSL (ejemplo)
31/12/2023;-30;-61;110.7;NOAA PSL (ejemplo)
31/1/2020;-30;-60;193.9;NOAA PSL (ejemplo)
29/2/2020;-30;-60;175.3;NOAA PSL (ejemplo)
31/3/2020;-30;-60;173.5;NOAA PSL (ejemplo)
30/4/2020;-30;-60;103.2;NOAA PSL (ejemplo)
31/5/2020;-30;-60;70.5;NOAA PSL (ejemplo)
30/6/2020;-30;-60;147.8;NOAA PSL (ejemplo)
31/7/2020;-30;-60;128.8;NOAA PSL (ejemplo)
31/8/2020;-30;-60;147.7;NOAA PSL (ejemplo)
30/9/2020;-30;-60;39.8;NOAA PSL (ejemplo)
31/10/2020;-30;-60;62.5;NOAA PSL (ejemplo)
30/11/2020;-30;-60;3;NOAA PSL (ejemplo)
31/12/2020;-30;-60;80.4;NOAA PSL (ejemplo)
31/1/2021;-30;-60;164.8;NOAA PSL (ejemplo)
28/2/2021;-30;-60;102.7;NOAA PSL (ejemplo)
31/3/2021;-30;-60;162;NOAA PSL (ejemplo)
30/4/2021;-30;-60;116.5;NOAA PSL (ejemplo)
31/5/2021;-30;-60;131.2;NOAA PSL (ejemplo)
30/6/2021;-30;-60;42.6;NOAA PSL (ejemplo)
31/7/2021;-30;-60;89.3;NOAA PSL (ejemplo)
31/8/2021;-30;-60;0;NOAA PSL (ejemplo)
30/9/2021;-30;-60;60.7;NOAA PSL (ejemplo)
31/10/2021;-30;-60;0;NOAA PSL (ejemplo)
30/11/2021;-30;-60;145.3;NOAA PSL (ejemplo)
31/12/2021;-30;-60;138.9;NOAA PSL (ejemplo)
31/1/2022;-30;-60;138.3;NOAA PSL (ejemplo)
28/2/2022;-30;-60;202;NOAA PSL (ejemplo)
31/3/2022;-30;-60;82.6;NOAA PSL (ejemplo)
30/4/2022;-30;-60;213.3;NOAA PSL (ejemplo)
31/5/2022;-30;-60;161.6;NOAA PSL (ejemplo)
30/6/2022;-30;-60;88.2;NOAA PSL (ejemplo)
31/7/2022;-30;-60;141.8;NOAA PSL (ejemplo)
31/8/2022;-30;-60;18.7;NOAA PSL (ejemplo)
30/9/2022;-30;-60;28.8;NOAA PSL (ejemplo)
31/10/2022;-30;-60;43.6;NOAA PSL (ejemplo)
30/11/2022;-30;-60;58.6;NOAA PSL (ejemplo)
31/12/2022;-30;-60;47.2;NOAA PSL (ejemplo)
31/1/2023;-30;-60;176.2;NOAA PSL (ejemplo)
28/2/2023;-30;-60;113;NOAA PSL (ejemplo)
31/3/2023;-30;-60;147.6;NOAA PSL (ejemplo)
30/4/2023;-30;-60;97.5;NOAA PSL (ejemplo)
31/5/2023;-30;-60;24;NOAA PSL (ejemplo)
30/6/2023;-30;-60;113.5;NOAA PSL (ejemplo)
31/7/2023;-30;-60;0;NOAA PSL (ejemplo)
31/8/2023;-30;-60;70.6;NOAA PSL (ejemplo)
30/9/2023;-30;-60;1.6;NOAA PSL (ejemplo)
31/10/2023;-30;-60;173.4;NOAA PSL (ejemplo)
30/11/2023;-30;-60;130.6;NOAA PSL (ejemplo)
31/12/2023;-30;-60;105.3;NOAA PSL (ejemplo)
31/1/2020;-30;-59;178.2;NOAA PSL (ejemplo)
29/2/2020;-30;-59;83.7;NOAA PSL (ejemplo)
31/3/2020;-30;-59;157.2;NOAA PSL (ejemplo)
30/4/2020;-30;-59;136;NOAA PSL (ejemplo)
31/5/2020;-30;-59;128.2;NOAA PSL (ejemplo)
30/6/2020;-30;-59;163.6;NOAA PSL (ejemplo)
31/7/2020;-30;-59;121.6;NOAA PSL (ejemplo)
31/8/2020;-30;-59;88.5;NOAA PSL (ejemplo)
30/9/2020;-30;-59;0;NOAA PSL (ejemplo)
31/10/2020;-30;-59;26;NOAA PSL (ejemplo)
30/11/2020;-30;-59;78.9;NOAA PSL (ejemplo)
31/12/2020;-30;-59;104.7;NOAA PSL (ejemplo)
31/1/2021;-30;-59;58.5;NOAA PSL (ejemplo)
28/2/2021;-30;-59;246.6;NOAA PSL (ejemplo)
31/3/2021;-30;-59;205.8;NOAA PSL (ejemplo)
30/4/2021;-30;-59;156.1;NOAA PSL (ejemplo)
31/5/2021;-30;-59;118.6;NOAA PSL (ejemplo)
30/6/2021;-30;-59;89.4;NOAA PSL (ejemplo)
31/7/2021;-30;-59;37.4;NOAA PSL (ejemplo)
31/8/2021;-30;-59;77.9;NOAA PSL (ejemplo)
30/9/2021;-30;-59;82.9;NOAA PSL (ejemplo)
31/10/2021;-30;-59;11.9;NOAA PSL (ejemplo)
30/11/2021;-30;-59;101.7;NOAA PSL (ejemplo)
31/12/2021;-30;-59;92.2;NOAA PSL (ejemplo)
31/1/2022;-30;-59;19.6;NOAA PSL (ejemplo)
28/2/2022;-30;-59;83;NOAA PSL (ejemplo)
31/3/2022;-30;-59;109.3;NOAA PSL (ejemplo)
30/4/2022;-30;-59;220.4;NOAA PSL (ejemplo)
31/5/2022;-30;-59;142.8;NOAA PSL (ejemplo)
30/6/2022;-30;-59;33.2;NOAA PSL (ejemplo)
31/7/2022;-30;-59;109.3;NOAA PSL (ejemplo)
31/8/2022;-30;-59;0;NOAA PSL (ejemplo)
30/9/2022;-30;-59;124.1;NOAA PSL (ejemplo)
31/10/2022;-30;-59;50.5;NOAA PSL (ejemplo)
30/11/2022;-30;-59;80.3;NOAA PSL (ejemplo)
31/12/2022;-30;-59;166.3;NOAA PSL (ejemplo)
31/1/2023;-30;-59;50.6;NOAA PSL (ejemplo)
28/2/2023;-30;-59;56.1;NOAA PSL (ejemplo)
31/3/2023;-30;-59;100.8;NOAA PSL (ejemplo)
30/4/2023;-30;-59;177.9;NOAA PSL (ejemplo)
31/5/2023;-30;-59;39;NOAA PSL (ejemplo)
30/6/2023;-30;-59;0;NOAA PSL (ejemplo)
31/7/2023;-30;-59;62.4;NOAA PSL (ejemplo)
31/8/2023;-30;-59;101.6;NOAA PSL (ejemplo)
30/9/2023;-30;-59;130;NOAA PSL (ejemplo)
31/10/2023;-30;-59;50.9;NOAA PSL (ejemplo)
30/11/2023;-30;-59;64.4;NOAA PSL (ejemplo)
31/12/2023;-30;-59;157.7;NOAA PSL (ejemplo)
31/1/2020;-30;-58;21.5;NOAA PSL (ejemplo)
29/2/2020;-30;-58;106.6;NOAA PSL (ejemplo)
31/3/2020;-30;-58;139.5;NOAA PSL (ejemplo)
30/4/2020;-30;-58;148.4;NOAA PSL (ejemplo)
31/5/2020;-30;-58;89.5;NOAA PSL (ejemplo)
30/6/2020;-30;-58;101.7;NOAA PSL (ejemplo)
31/7/2020;-30;-58;0;NOAA PSL (ejemplo)
31/8/2020;-30;-58;41.1;NOAA PSL (ejemplo)
30/9/2020;-30;-58;92.7;NOAA PSL (ejemplo)
31/10/2020;-30;-58;24.9;NOAA PSL (ejemplo)
30/11/2020;-30;-58;87.9;NOAA PSL (ejemplo)
31/12/2020;-30;-58;122.3;NOAA PSL (ejemplo)
31/1/2021;-30;-58;97.9;NOAA PSL (ejemplo)
28/2/2021;-30;-58;134.5;NOAA PSL (ejemplo)
31/3/2021;-30;-58;81.9;NOAA PSL (ejemplo)
30/4/2021;-30;-58;115.7;NOAA PSL (ejemplo)
31/5/2021;-30;-58;145.5;NOAA PSL (ejemplo)
30/6/2021;-30;-58;107.8;NOAA PSL (ejemplo)
31/7/2021;-30;-58;55.7;NOAA PSL (ejemplo)
31/8/2021;-30;-58;85.2;NOAA PSL (ejemplo)
30/9/2021;-30;-58;105.7;NOAA PSL (ejemplo)
31/10/2021;-30;-58;0;NOAA PSL (ejemplo)
30/11/2021;-30;-58;143;NOAA PSL (ejemplo)
31/12/2021;-30;-58;83.2;NOAA PSL (ejemplo)
31/1/2022;-30;-58;136.3;NOAA PSL (ejemplo)
28/2/2022;-30;-58;185.8;NOAA PSL (ejemplo)
31/3/2022;-30;-58;61.4;NOAA PSL (ejemplo)
30/4/2022;-30;-58;90.5;NOAA PSL (ejemplo)
31/5/2022;-30;-58;100.6;NOAA PSL (ejemplo)
30/6/2022;-30;-58;60.8;NOAA PSL (ejemplo)
31/7/2022;-30;-58;171.7;NOAA PSL (ejemplo)
31/8/2022;-30;-58;31.2;NOAA PSL (ejemplo)
30/9/2022;-30;-58;42.2;NOAA PSL (ejemplo)
31/10/2022;-30;-58;84.2;NOAA PSL (ejemplo)
30/11/2022;-30;-58;24.9;NOAA PSL (ejemplo)
31/12/2022;-30;-58;80.2;NOAA PSL (ejemplo)
31/1/2023;-30;-58;130.9;NOAA PSL (ejemplo)
28/2/2023;-30;-58;109.3;NOAA PSL (ejemplo)
31/3/2023;-30;-58;125.3;NOAA PSL (ejemplo)
30/4/2023;-30;-58;99.5;NOAA PSL (ejemplo)
31/5/2023;-30;-58;39.3;NOAA PSL (ejemplo)
30/6/2023;-30;-58;116.1;NOAA PSL (ejemplo)
31/7/2023;-30;-58;172.7;NOAA PSL (ejemplo)
31/8/2023;-30;-58;74.9;NOAA PSL (ejemplo)
30/9/2023;-30;-58;81.3;NOAA PSL (ejemplo)
31/10/2023;-30;-58;108.7;NOAA PSL (ejemplo)
30/11/2023;-30;-58;21.5;NOAA PSL (ejemplo)
31/12/2023;-30;-58;185.1;NOAA PSL (ejemplo)
